m,I,V_ub
54,700,284.951
54,710,279.442
54,720,274.039
54,730,268.741
54,740,263.545
54,750,258.449
54,760,253.453
54,770,248.552
54,780,243.747
54,790,239.034
54,800,234.413
54,810,229.881
54,820,225.436
54,830,221.078
54,840,216.803
54,850,212.612
54,860,208.501
54,870,204.47
54,880,200.517
54,890,196.64
54,900,192.838
54,910,189.11
54,920,185.454
54,930,181.868
54,940,178.352
54,950,174.904
54,960,171.522
54,970,168.206
54,980,164.954
54,990,161.764
54,1000,158.637
55,50,1014.27
55,60,994.779
55,70,975.663
55,80,956.913
55,90,938.524
55,100,920.488
55,110,902.799
55,120,885.45
55,130,868.434
55,140,851.745
55,150,835.377
55,160,819.323
55,170,803.578
55,180,788.136
55,190,772.99
55,200,758.135
55,210,743.566
55,220,729.277
55,230,715.262
55,240,701.517
55,250,688.036
55,260,674.813
55,270,661.845
55,280,649.127
55,290,636.652
55,300,624.418
55,310,612.418
55,320,600.649
55,330,589.106
55,340,577.785
55,350,566.682
55,360,555.792
55,370,545.111
55,380,534.636
55,390,524.361
55,400,514.285
55,410,504.402
55,420,494.708
55,430,485.202
55,440,475.877
55,450,466.732
55,460,457.763
55,470,448.966
55,480,440.338
55,490,431.876
55,500,423.577
55,510,415.437
55,520,407.453
55,530,399.623
55,540,391.944
55,550,384.411
55,560,377.024
55,570,369.779
55,580,362.673
55,590,355.703
55,600,348.868
55,610,342.163
55,620,335.588
55,630,329.139
55,640,322.814
55,650,316.61
55,660,310.526
55,670,304.558
55,680,298.706
55,690,292.965
55,700,287.335
55,710,281.814
55,720,276.398
55,730,271.086
55,740,265.877
55,750,260.767
55,760,255.756
55,770,250.841
55,780,246.021
55,790,241.293
55,800,236.656
55,810,232.108
55,820,227.648
55,830,223.273
55,840,218.982
55,850,214.774
55,860,210.647
55,870,206.599
55,880,202.628
55,890,198.734
55,900,194.915
55,910,191.17
55,920,187.496
55,930,183.893
55,940,180.359
55,950,176.893
55,960,173.493
55,970,170.159
55,980,166.889
55,990,163.682
55,1000,160.537
56,50,1014.86
56,60,995.473
56,70,976.456
56,80,957.803
56,90,939.506
56,100,921.558
56,110,903.954
56,120,886.685
56,130,869.747
56,140,853.132
56,150,836.834
56,160,820.848
56,170,805.167
56,180,789.786
56,190,774.698
56,200,759.899
56,210,745.383
56,220,731.143
56,230,717.176
56,240,703.476
56,250,690.037
56,260,676.855
56,270,663.925
56,280,651.242
56,290,638.801
56,300,626.598
56,310,614.628
56,320,602.887
56,330,591.37
56,340,580.072
56,350,568.991
56,360,558.122
56,370,547.46
56,380,537.002
56,390,526.743
56,400,516.681
56,410,506.81
56,420,497.129
56,430,487.632
56,440,478.317
56,450,469.179
56,460,460.216
56,470,451.425
56,480,442.801
56,490,434.342
56,500,426.045
56,510,417.906
56,520,409.923
56,530,402.092
56,540,394.411
56,550,386.876
56,560,379.485
56,570,372.236
56,580,365.125
56,590,358.15
56,600,351.308
56,610,344.597
56,620,338.014
56,630,331.557
56,640,325.223
56,650,319.01
56,660,312.916
56,670,306.939
56,680,301.075
56,690,295.324
56,700,289.682
56,710,284.148
56,720,278.72
56,730,273.396
56,740,268.173
56,750,263.05
56,760,258.025
56,770,253.096
56,780,248.261
56,790,243.518
56,800,238.866
56,810,234.303
56,820,229.827
56,830,225.437
56,840,221.13
56,850,216.906
56,860,212.762
56,870,208.698
56,880,204.711
56,890,200.8
56,900,196.964
56,910,193.202
56,920,189.511
56,930,185.891
56,940,182.34
56,950,178.856
56,960,175.44
56,970,172.088
56,980,168.801
56,990,165.576
56,1000,162.413
57,50,1015.44
57,60,996.151
57,70,977.232
57,80,958.673
57,90,940.466
57,100,922.604
57,110,905.082
57,120,887.893
57,130,871.03
57,140,854.488
57,150,838.26
57,160,822.339
57,170,806.722
57,180,791.4
57,190,776.37
57,200,761.625
57,210,747.161
57,220,732.971
57,230,719.05
57,240,705.394
57,250,691.997
57,260,678.855
57,270,665.962
57,280,653.314
57,290,640.907
57,300,628.735
57,310,616.794
57,320,605.08
57,330,593.588
57,340,582.315
57,350,571.255
57,360,560.406
57,370,549.763
57,380,539.322
57,390,529.079
57,400,519.031
57,410,509.173
57,420,499.503
57,430,490.017
57,440,480.71
57,450,471.581
57,460,462.625
57,470,453.838
57,480,445.219
57,490,436.764
57,500,428.469
57,510,420.331
57,520,412.348
57,530,404.517
57,540,396.834
57,550,389.298
57,560,381.904
57,570,374.651
57,580,367.536
57,590,360.556
57,600,353.708
57,610,346.99
57,620,340.4
57,630,333.936
57,640,327.593
57,650,321.372
57,660,315.268
57,670,309.281
57,680,303.407
57,690,297.645
57,700,291.992
57,710,286.446
57,720,281.006
57,730,275.669
57,740,270.434
57,750,265.298
57,760,260.259
57,770,255.317
57,780,250.468
57,790,245.711
57,800,241.044
57,810,236.466
57,820,231.975
57,830,227.57
57,840,223.248
57,850,219.008
57,860,214.848
57,870,210.768
57,880,206.765
57,890,202.838
57,900,198.986
57,910,195.207
57,920,191.5
57,930,187.863
57,940,184.295
57,950,180.795
57,960,177.361
57,970,173.993
57,980,170.688
57,990,167.446
57,1000,164.266
58,50,1016
58,60,996.814
58,70,977.991
58,80,959.523
58,90,941.404
58,100,923.628
58,110,906.187
58,120,889.075
58,130,872.286
58,140,855.815
58,150,839.654
58,160,823.799
58,170,808.243
58,180,792.981
58,190,778.007
58,200,763.316
58,210,748.902
58,220,734.76
58,230,720.886
58,240,707.273
58,250,693.917
58,260,680.814
58,270,667.958
58,280,655.345
58,290,642.97
58,300,630.829
58,310,618.917
58,320,607.229
58,330,595.763
58,340,584.513
58,350,573.476
58,360,562.647
58,370,552.022
58,380,541.598
58,390,531.371
58,400,521.337
58,410,511.493
58,420,501.834
58,430,492.358
58,440,483.06
58,450,473.939
58,460,464.989
58,470,456.209
58,480,447.594
58,490,439.142
58,500,430.85
58,510,422.714
58,520,414.732
58,530,406.9
58,540,399.217
58,550,391.678
58,560,384.282
58,570,377.026
58,580,369.906
58,590,362.921
58,600,356.068
58,610,349.344
58,620,342.748
58,630,336.276
58,640,329.926
58,650,323.696
58,660,317.583
58,670,311.586
58,680,305.702
58,690,299.93
58,700,294.266
58,710,288.709
58,720,283.258
58,730,277.909
58,740,272.661
58,750,267.512
58,760,262.461
58,770,257.505
58,780,252.642
58,790,247.872
58,800,243.191
58,810,238.599
58,820,234.093
58,830,229.673
58,840,225.336
58,850,221.081
58,860,216.906
58,870,212.81
58,880,208.792
58,890,204.849
58,900,200.981
58,910,197.186
58,920,193.462
58,930,189.809
58,940,186.225
58,950,182.708
58,960,179.258
58,970,175.873
58,980,172.552
58,990,169.294
58,1000,166.097
59,50,1016.55
59,60,997.462
59,70,978.733
59,80,960.355
59,90,942.323
59,100,924.629
59,110,907.267
59,120,890.231
59,130,873.516
59,140,857.114
59,150,841.02
59,160,825.228
59,170,809.733
59,180,794.528
59,190,779.61
59,200,764.971
59,210,750.607
59,220,736.513
59,230,722.684
59,240,709.114
59,250,695.799
59,260,682.734
59,270,669.914
59,280,657.336
59,290,644.993
59,300,632.882
59,310,620.998
59,320,609.338
59,330,597.896
59,340,586.67
59,350,575.654
59,360,564.845
59,370,554.239
59,380,543.832
59,390,533.621
59,400,523.601
59,410,513.769
59,420,504.122
59,430,494.656
59,440,485.368
59,450,476.255
59,460,467.312
59,470,458.537
59,480,449.927
59,490,441.479
59,500,433.19
59,510,425.056
59,520,417.074
59,530,409.243
59,540,401.559
59,550,394.019
59,560,386.62
59,570,379.361
59,580,372.237
59,590,365.248
59,600,358.39
59,610,351.66
59,620,345.057
59,630,338.578
59,640,332.221
59,650,325.983
59,660,319.862
59,670,313.856
59,680,307.962
59,690,302.18
59,700,296.506
59,710,290.938
59,720,285.475
59,730,280.115
59,740,274.855
59,750,269.695
59,760,264.631
59,770,259.662
59,780,254.786
59,790,250.002
59,800,245.308
59,810,240.701
59,820,236.182
59,830,231.747
59,840,227.396
59,850,223.126
59,860,218.936
59,870,214.825
59,880,210.792
59,890,206.833
59,900,202.95
59,910,199.139
59,920,195.4
59,930,191.731
59,940,188.131
59,950,184.598
59,960,181.132
59,970,177.731
59,980,174.394
59,990,171.119
59,1000,167.906
60,50,1017.09
60,60,998.096
60,70,979.458
60,80,961.169
60,90,943.221
60,100,925.608
60,110,908.324
60,120,891.363
60,130,874.719
60,140,858.385
60,150,842.357
60,160,826.627
60,170,811.192
60,180,796.044
60,190,781.18
60,200,766.593
60,210,752.278
60,220,738.231
60,230,724.446
60,240,710.919
60,250,697.644
60,260,684.617
60,270,671.833
60,280,659.288
60,290,646.977
60,300,634.896
60,310,623.04
60,320,611.406
60,330,599.99
60,340,588.786
60,350,577.792
60,360,567.002
60,370,556.415
60,380,546.025
60,390,535.829
60,400,525.823
60,410,516.005
60,420,506.369
60,430,496.914
60,440,487.635
60,450,478.53
60,460,469.594
60,470,460.825
60,480,452.22
60,490,443.776
60,500,435.489
60,510,427.357
60,520,419.377
60,530,411.546
60,540,403.862
60,550,396.32
60,560,388.92
60,570,381.658
60,580,374.531
60,590,367.537
60,600,360.674
60,610,353.939
60,620,347.33
60,630,340.845
60,640,334.48
60,650,328.234
60,660,322.105
60,670,316.09
60,680,310.188
60,690,304.396
60,700,298.712
60,710,293.134
60,720,287.66
60,730,282.289
60,740,277.018
60,750,271.845
60,760,266.769
60,770,261.788
60,780,256.899
60,790,252.102
60,800,247.395
60,810,242.775
60,820,238.242
60,830,233.793
60,840,229.427
60,850,225.143
60,860,220.939
60,870,216.814
60,880,212.765
60,890,208.792
60,900,204.893
60,910,201.067
60,920,197.313
60,930,193.628
60,940,190.013
60,950,186.465
60,960,182.983
60,970,179.566
60,980,176.213
60,990,172.923
60,1000,169.694
61,50,1017.61
61,60,998.716
61,70,980.169
61,80,961.966
61,90,944.101
61,100,926.567
61,110,909.36
61,120,892.472
61,130,875.897
61,140,859.631
61,150,843.666
61,160,827.998
61,170,812.621
61,180,797.53
61,190,782.719
61,200,768.183
61,210,753.916
61,220,739.915
61,230,726.174
61,240,712.688
61,250,699.452
61,260,686.463
61,270,673.714
61,280,661.202
61,290,648.923
61,300,636.871
61,310,625.044
61,320,613.436
61,330,602.044
61,340,590.863
61,350,579.89
61,360,569.12
61,370,558.551
61,380,548.178
61,390,537.998
61,400,528.006
61,410,518.201
61,420,508.577
61,430,499.132
61,440,489.862
61,450,480.765
61,460,471.837
61,470,463.074
61,480,454.474
61,490,446.034
61,500,437.75
61,510,429.621
61,520,421.642
61,530,413.812
61,540,406.127
61,550,398.584
61,560,391.182
61,570,383.917
61,580,376.787
61,590,369.79
61,600,362.923
61,610,356.183
61,620,349.568
61,630,343.076
61,640,336.704
61,650,330.451
61,660,324.314
61,670,318.292
61,680,312.38
61,690,306.579
61,700,300.886
61,710,295.298
61,720,289.814
61,730,284.431
61,740,279.149
61,750,273.965
61,760,268.877
61,770,263.884
61,780,258.983
61,790,254.173
61,800,249.453
61,810,244.82
61,820,240.274
61,830,235.811
61,840,231.432
61,850,227.134
61,860,222.916
61,870,218.776
61,880,214.713
61,890,210.726
61,900,206.812
61,910,202.971
61,920,199.202
61,930,195.502
61,940,191.872
61,950,188.308
61,960,184.811
61,970,181.379
61,980,178.011
61,990,174.705
61,1000,171.46
62,50,1018.13
62,60,999.324
62,70,980.864
62,80,962.746
62,90,944.962
62,100,927.507
62,110,910.374
62,120,893.558
62,130,877.052
62,140,860.851
62,150,844.95
62,160,829.342
62,170,814.022
62,180,798.986
62,190,784.227
62,200,769.741
62,210,755.522
62,220,741.566
62,230,727.868
62,240,714.423
62,250,701.226
62,260,688.274
62,270,675.56
62,280,663.081
62,290,650.833
62,300,638.81
62,310,627.01
62,320,615.428
62,330,604.06
62,340,592.902
62,350,581.95
62,360,571.2
62,370,560.649
62,380,550.293
62,390,540.128
62,400,530.151
62,410,520.358
62,420,510.746
62,430,501.312
62,440,492.051
62,450,482.962
62,460,474.041
62,470,465.285
62,480,456.69
62,490,448.254
62,500,439.974
62,510,431.847
62,520,423.87
62,530,416.04
62,540,408.355
62,550,400.812
62,560,393.408
62,570,386.141
62,580,379.008
62,590,372.007
62,600,365.136
62,610,358.391
62,620,351.771
62,630,345.273
62,640,338.895
62,650,332.635
62,660,326.491
62,670,320.46
62,680,314.54
62,690,308.73
62,700,303.027
62,710,297.43
62,720,291.936
62,730,286.543
62,740,281.25
62,750,276.055
62,760,270.956
62,770,265.951
62,780,261.038
62,790,256.216
62,800,251.483
62,810,246.838
62,820,242.278
62,830,237.803
62,840,233.41
62,850,229.099
62,860,224.867
62,870,220.713
62,880,216.636
62,890,212.635
62,900,208.707
62,910,204.852
62,920,201.068
62,930,197.354
62,940,193.708
62,950,190.13
62,960,186.618
62,970,183.171
62,980,179.787
62,990,176.466
62,1000,173.207
63,50,1018.64
63,60,999.918
63,70,981.545
63,80,963.51
63,90,945.806
63,100,928.427
63,110,911.368
63,120,894.622
63,130,878.184
63,140,862.047
63,150,846.208
63,160,830.659
63,170,815.396
63,180,800.413
63,190,785.706
63,200,771.269
63,210,757.098
63,220,743.186
63,230,729.531
63,240,716.126
63,250,702.967
63,260,690.051
63,270,677.371
63,280,664.925
63,290,652.707
63,300,640.714
63,310,628.941
63,320,617.385
63,330,606.04
63,340,594.905
63,350,583.974
63,360,573.243
63,370,562.71
63,380,552.371
63,390,542.221
63,400,532.258
63,410,522.478
63,420,512.878
63,430,503.454
63,440,494.203
63,450,485.123
63,460,476.209
63,470,467.458
63,480,458.869
63,490,450.438
63,500,442.161
63,510,434.037
63,520,426.061
63,530,418.233
63,540,410.548
63,550,403.004
63,560,395.599
63,570,388.33
63,580,381.195
63,590,374.191
63,600,367.315
63,610,360.566
63,620,353.941
63,630,347.437
63,640,341.053
63,650,334.786
63,660,328.635
63,670,322.596
63,680,316.669
63,690,310.85
63,700,305.138
63,710,299.532
63,720,294.028
63,730,288.625
63,740,283.322
63,750,278.116
63,760,273.006
63,770,267.989
63,780,263.065
63,790,258.231
63,800,253.487
63,810,248.829
63,820,244.257
63,830,239.769
63,840,235.363
63,850,231.038
63,860,226.793
63,870,222.626
63,880,218.535
63,890,214.52
63,900,210.578
63,910,206.709
63,920,202.911
63,930,199.182
63,940,195.522
63,950,191.93
63,960,188.403
63,970,184.941
63,980,181.543
63,990,178.207
63,1000,174.933
64,50,1019.13
64,60,1000.5
64,70,982.213
64,80,964.259
64,90,946.633
64,100,929.329
64,110,912.342
64,120,895.665
64,130,879.293
64,140,863.22
64,150,847.441
64,160,831.95
64,170,816.743
64,180,801.814
64,190,787.157
64,200,772.768
64,210,758.643
64,220,744.775
64,230,731.162
64,240,717.797
64,250,704.676
64,260,691.795
64,270,679.149
64,280,666.735
64,290,654.548
64,300,642.583
64,310,630.837
64,320,619.306
64,330,607.985
64,340,596.872
64,350,585.962
64,360,575.251
64,370,564.736
64,380,554.413
64,390,544.278
64,400,534.329
64,410,524.562
64,420,514.974
64,430,505.56
64,440,496.319
64,450,487.247
64,460,478.34
64,470,469.597
64,480,461.013
64,490,452.586
64,500,444.313
64,510,436.191
64,520,428.218
64,530,420.391
64,540,412.706
64,550,405.162
64,560,397.756
64,570,390.485
64,580,383.348
64,590,376.34
64,600,369.461
64,610,362.708
64,620,356.078
64,630,349.569
64,640,343.179
64,650,336.906
64,660,330.748
64,670,324.702
64,680,318.767
64,690,312.94
64,700,307.219
64,710,301.604
64,720,296.091
64,730,290.678
64,740,285.365
64,750,280.149
64,760,275.028
64,770,270.001
64,780,265.065
64,790,260.22
64,800,255.463
64,810,250.794
64,820,246.209
64,830,241.709
64,840,237.291
64,850,232.953
64,860,228.695
64,870,224.515
64,880,220.411
64,890,216.382
64,900,212.426
64,910,208.543
64,920,204.731
64,930,200.989
64,940,197.315
64,950,193.708
64,960,190.168
64,970,186.691
64,980,183.279
64,990,179.929
64,1000,176.64
65,50,1019.61
65,60,1001.07
65,70,982.867
65,80,964.993
65,90,947.443
65,100,930.213
65,110,913.297
65,120,896.687
65,130,880.38
65,140,864.37
65,150,848.651
65,160,833.217
65,170,818.064
65,180,803.187
65,190,788.581
65,200,774.24
65,210,760.159
65,220,746.335
65,230,732.763
65,240,719.437
65,250,706.353
65,260,693.507
65,270,680.895
65,280,668.513
65,290,656.355
65,300,644.419
65,310,632.7
65,320,621.193
65,330,609.896
65,340,598.805
65,350,587.915
65,360,577.223
65,370,566.726
65,380,556.42
65,390,546.301
65,400,536.366
65,410,526.612
65,420,517.035
65,430,507.632
65,440,498.4
65,450,489.336
65,460,480.437
65,470,471.7
65,480,463.122
65,490,454.7
65,500,446.431
65,510,438.312
65,520,430.341
65,530,422.515
65,540,414.831
65,550,407.287
65,560,399.88
65,570,392.608
65,580,385.468
65,590,378.458
65,600,371.575
65,610,364.818
65,620,358.183
65,630,351.669
65,640,345.274
65,650,338.995
65,660,332.83
65,670,326.777
65,680,320.835
65,690,315
65,700,309.271
65,710,303.647
65,720,298.125
65,730,292.703
65,740,287.38
65,750,282.154
65,760,277.023
65,770,271.985
65,780,267.039
65,790,262.182
65,800,257.414
65,810,252.733
65,820,248.137
65,830,243.624
65,840,239.194
65,850,234.844
65,860,230.573
65,870,226.38
65,880,222.263
65,890,218.221
65,900,214.252
65,910,210.356
65,920,206.53
65,930,202.774
65,940,199.087
65,950,195.466
65,960,191.912
65,970,188.421
65,980,184.995
65,990,181.631
65,1000,178.327
66,50,1020.09
66,60,1001.63
66,70,983.508
66,80,965.712
66,90,948.238
66,100,931.08
66,110,914.233
66,120,897.691
66,130,881.447
66,140,865.498
66,150,849.837
66,160,834.46
66,170,819.361
66,180,804.535
66,190,789.978
66,200,775.684
66,210,761.648
66,220,747.867
66,230,734.334
66,240,721.047
66,250,708
66,260,695.189
66,270,682.61
66,280,670.259
66,290,658.131
66,300,646.223
66,310,634.53
66,320,623.048
66,330,611.774
66,340,600.705
66,350,589.835
66,360,579.163
66,370,568.683
66,380,558.393
66,390,548.289
66,400,538.368
66,410,528.627
66,420,519.062
66,430,509.67
66,440,500.448
66,450,491.392
66,460,482.501
66,470,473.77
66,480,465.198
66,490,456.78
66,500,448.515
66,510,440.399
66,520,432.431
66,530,424.606
66,540,416.923
66,550,409.379
66,560,401.972
66,570,394.698
66,580,387.556
66,590,380.544
66,600,373.658
66,610,366.897
66,620,360.258
66,630,353.74
66,640,347.339
66,650,341.054
66,660,334.883
66,670,328.823
66,680,322.874
66,690,317.031
66,700,311.295
66,710,305.662
66,720,300.131
66,730,294.701
66,740,289.368
66,750,284.132
66,760,278.991
66,770,273.943
66,780,268.986
66,790,264.119
66,800,259.34
66,810,254.647
66,820,250.04
66,830,245.515
66,840,241.073
66,850,236.711
66,860,232.428
66,870,228.222
66,880,224.093
66,890,220.038
66,900,216.056
66,910,212.147
66,920,208.308
66,930,204.539
66,940,200.838
66,950,197.204
66,960,193.636
66,970,190.132
66,980,186.692
66,990,183.314
66,1000,179.997
67,50,1020.56
67,60,1002.18
67,70,984.137
67,80,966.418
67,90,949.018
67,100,931.931
67,110,915.152
67,120,898.675
67,130,882.494
67,140,866.605
67,150,851.002
67,160,835.68
67,170,820.634
67,180,805.859
67,190,791.349
67,200,777.101
67,210,763.11
67,220,749.37
67,230,735.878
67,240,722.629
67,250,709.618
67,260,696.842
67,270,684.295
67,280,671.975
67,290,659.876
67,300,647.995
67,310,636.328
67,320,624.871
67,330,613.62
67,340,602.572
67,350,591.723
67,360,581.069
67,370,570.607
67,380,560.334
67,390,550.245
67,400,540.338
67,410,530.61
67,420,521.056
67,430,511.675
67,440,502.462
67,450,493.415
67,460,484.532
67,470,475.808
67,480,467.241
67,490,458.828
67,500,450.567
67,510,442.455
67,520,434.489
67,530,426.666
67,540,418.984
67,550,411.44
67,560,404.032
67,570,396.758
67,580,389.614
67,590,382.599
67,600,375.711
67,610,368.946
67,620,362.303
67,630,355.78
67,640,349.374
67,650,343.084
67,660,336.907
67,670,330.841
67,680,324.884
67,690,319.035
67,700,313.291
67,710,307.65
67,720,302.111
67,730,296.671
67,740,291.33
67,750,286.085
67,760,280.934
67,770,275.876
67,780,270.909
67,790,266.031
67,800,261.241
67,810,256.538
67,820,251.919
67,830,247.383
67,840,242.929
67,850,238.555
67,860,234.26
67,870,230.042
67,880,225.9
67,890,221.833
67,900,217.839
67,910,213.917
67,920,210.065
67,930,206.283
67,940,202.569
67,950,198.922
67,960,195.34
67,970,191.823
67,980,188.37
67,990,184.978
67,1000,181.648
68,50,1021.01
68,60,1002.72
68,70,984.754
68,80,967.11
68,90,949.782
68,100,932.765
68,110,916.053
68,120,899.64
68,130,883.522
68,140,867.692
68,150,852.145
68,160,836.878
68,170,821.883
68,180,807.158
68,190,792.696
68,200,778.494
68,210,764.545
68,220,750.847
68,230,737.394
68,240,724.183
68,250,711.208
68,260,698.465
68,270,685.951
68,280,673.661
68,290,661.591
68,300,649.737
68,310,638.096
68,320,626.663
68,330,615.436
68,340,604.409
68,350,593.58
68,360,582.945
68,370,572.5
68,380,562.243
68,390,552.169
68,400,542.276
68,410,532.56
68,420,523.018
68,430,513.648
68,440,504.445
68,450,495.407
68,460,486.53
68,470,477.813
68,480,469.253
68,490,460.845
68,500,452.588
68,510,444.479
68,520,436.516
68,530,428.695
68,540,421.014
68,550,413.47
68,560,406.062
68,570,398.787
68,580,391.642
68,590,384.625
68,600,377.734
68,610,370.966
68,620,364.319
68,630,357.792
68,640,351.382
68,650,345.086
68,660,338.903
68,670,332.831
68,680,326.868
68,690,321.011
68,700,315.26
68,710,309.611
68,720,304.064
68,730,298.616
68,740,293.266
68,750,288.012
68,760,282.851
68,770,277.783
68,780,272.806
68,790,267.919
68,800,263.118
68,810,258.404
68,820,253.774
68,830,249.228
68,840,244.762
68,850,240.377
68,860,236.07
68,870,231.84
68,880,227.687
68,890,223.607
68,900,219.601
68,910,215.666
68,920,211.802
68,930,208.007
68,940,204.281
68,950,200.62
68,960,197.026
68,970,193.496
68,980,190.029
68,990,186.624
68,1000,183.281
69,50,1021.46
69,60,1003.25
69,70,985.359
69,80,967.789
69,90,950.533
69,100,933.584
69,110,916.938
69,120,900.588
69,130,884.53
69,140,868.759
69,150,853.268
69,160,838.054
69,170,823.111
69,180,808.434
69,190,794.019
69,200,779.861
69,210,765.956
69,220,752.298
69,230,738.884
69,240,725.71
69,250,712.77
69,260,700.061
69,270,687.578
69,280,675.318
69,290,663.277
69,300,651.45
69,310,639.834
69,320,628.426
69,330,617.221
69,340,606.215
69,350,595.406
69,360,584.789
69,370,574.362
69,380,564.121
69,390,554.062
69,400,544.183
69,410,534.48
69,420,524.95
69,430,515.59
69,440,506.396
69,450,497.367
69,460,488.499
69,470,479.788
69,480,471.234
69,490,462.831
69,500,454.579
69,510,446.473
69,520,438.512
69,530,430.693
69,540,423.014
69,550,415.471
69,560,408.063
69,570,400.787
69,580,393.641
69,590,386.622
69,600,379.728
69,610,372.957
69,620,366.307
69,630,359.776
69,640,353.361
69,650,347.06
69,660,340.872
69,670,334.794
69,680,328.824
69,690,322.961
69,700,317.203
69,710,311.547
69,720,305.992
69,730,300.536
69,740,295.177
69,750,289.914
69,760,284.744
69,770,279.667
69,780,274.68
69,790,269.783
69,800,264.972
69,810,260.248
69,820,255.607
69,830,251.05
69,840,246.573
69,850,242.177
69,860,237.859
69,870,233.617
69,880,229.452
69,890,225.361
69,900,221.342
69,910,217.396
69,920,213.519
69,930,209.712
69,940,205.973
69,950,202.3
69,960,198.693
69,970,195.15
69,980,191.671
69,990,188.253
69,1000,184.896
70,50,1021.9
70,60,1003.77
70,70,985.953
70,80,968.456
70,90,951.27
70,100,934.388
70,110,917.807
70,120,901.519
70,130,885.521
70,140,869.806
70,150,854.371
70,160,839.209
70,170,824.316
70,180,809.688
70,190,795.319
70,200,781.205
70,210,767.342
70,220,753.725
70,230,740.349
70,240,727.211
70,250,714.305
70,260,701.629
70,270,689.178
70,280,676.948
70,290,664.935
70,300,653.135
70,310,641.544
70,320,630.159
70,330,618.976
70,340,607.992
70,350,597.203
70,360,586.605
70,370,576.195
70,380,565.969
70,390,555.926
70,400,546.06
70,410,536.37
70,420,526.851
70,430,517.502
70,440,508.318
70,450,499.297
70,460,490.437
70,470,481.734
70,480,473.185
70,490,464.788
70,500,456.539
70,510,448.438
70,520,440.48
70,530,432.663
70,540,424.985
70,550,417.443
70,560,410.035
70,570,402.758
70,580,395.611
70,590,388.591
70,600,381.695
70,610,374.921
70,620,368.268
70,630,361.732
70,640,355.313
70,650,349.008
70,660,342.814
70,670,336.73
70,680,330.755
70,690,324.885
70,700,319.12
70,710,313.457
70,720,307.894
70,730,302.43
70,740,297.063
70,750,291.791
70,760,286.613
70,770,281.527
70,780,276.531
70,790,271.624
70,800,266.803
70,810,262.069
70,820,257.418
70,830,252.85
70,840,248.363
70,850,243.955
70,860,239.626
70,870,235.374
70,880,231.197
70,890,227.094
70,900,223.064
70,910,219.105
70,920,215.217
70,930,211.398
70,940,207.646
70,950,203.961
70,960,200.342
70,970,196.787
70,980,193.294
70,990,189.864
70,1000,186.495
71,50,1022.33
71,60,1004.27
71,70,986.536
71,80,969.11
71,90,951.993
71,100,935.178
71,110,918.66
71,120,902.433
71,130,886.494
71,140,870.835
71,150,855.454
71,160,840.344
71,170,825.501
71,180,810.92
71,190,796.596
71,200,782.526
71,210,768.704
71,220,755.126
71,230,741.788
71,240,728.686
71,250,715.815
71,260,703.172
71,270,690.752
71,280,678.551
71,290,666.565
71,300,654.792
71,310,643.226
71,320,631.865
71,330,620.704
71,340,609.741
71,350,598.971
71,360,588.391
71,370,577.998
71,380,567.789
71,390,557.76
71,400,547.908
71,410,538.23
71,420,528.724
71,430,519.385
71,440,510.211
71,450,501.199
71,460,492.346
71,470,483.65
71,480,475.107
71,490,466.715
71,500,458.471
71,510,450.373
71,520,442.418
71,530,434.604
71,540,426.927
71,550,419.387
71,560,411.979
71,570,404.702
71,580,397.554
71,590,390.532
71,600,383.634
71,610,376.858
71,620,370.201
71,630,363.662
71,640,357.239
71,650,350.929
71,660,344.73
71,670,338.641
71,680,332.66
71,690,326.784
71,700,321.012
71,710,315.342
71,720,309.772
71,730,304.301
71,740,298.926
71,750,293.646
71,760,288.459
71,770,283.364
71,780,278.359
71,790,273.442
71,800,268.612
71,810,263.868
71,820,259.207
71,830,254.629
71,840,250.131
71,850,245.713
71,860,241.373
71,870,237.11
71,880,232.921
71,890,228.807
71,900,224.766
71,910,220.796
71,920,216.896
71,930,213.065
71,940,209.301
71,950,205.605
71,960,201.973
71,970,198.405
71,980,194.901
71,990,191.458
71,1000,188.077
72,50,1022.76
72,60,1004.77
72,70,987.108
72,80,969.753
72,90,952.703
72,100,935.953
72,110,919.498
72,120,903.331
72,130,887.449
72,140,871.846
72,150,856.518
72,160,841.459
72,170,826.665
72,180,812.13
72,190,797.852
72,200,783.824
72,210,770.043
72,220,756.505
72,230,743.204
72,240,730.137
72,250,717.3
72,260,704.689
72,270,692.299
72,280,680.127
72,290,668.17
72,300,656.422
72,310,644.881
72,320,633.543
72,330,622.404
72,340,611.461
72,350,600.711
72,360,590.149
72,370,579.773
72,380,569.58
72,390,559.566
72,400,549.728
72,410,540.063
72,420,530.567
72,430,521.239
72,440,512.075
72,450,503.072
72,460,494.227
72,470,485.538
72,480,477.001
72,490,468.615
72,500,460.376
72,510,452.281
72,520,444.329
72,530,436.517
72,540,428.843
72,550,421.303
72,560,413.896
72,570,406.619
72,580,399.47
72,590,392.446
72,600,385.546
72,610,378.768
72,620,372.109
72,630,365.566
72,640,359.139
72,650,352.825
72,660,346.621
72,670,340.527
72,680,334.54
72,690,328.658
72,700,322.88
72,710,317.203
72,720,311.626
72,730,306.147
72,740,300.765
72,750,295.477
72,760,290.282
72,770,285.178
72,780,280.164
72,790,275.239
72,800,270.399
72,810,265.645
72,820,260.975
72,830,256.386
72,840,251.879
72,850,247.45
