m,I,V_ub
35,1000,234.048
36,50,1958.38
36,60,1915.5
36,70,1873.55
36,80,1832.52
36,90,1792.39
36,100,1753.14
36,110,1714.75
36,120,1677.2
36,130,1640.47
36,140,1604.55
36,150,1569.41
36,160,1535.05
36,170,1501.43
36,180,1468.55
36,190,1436.39
36,200,1404.94
36,210,1374.17
36,220,1344.08
36,230,1314.65
36,240,1285.86
36,250,1257.7
36,260,1230.16
36,270,1203.22
36,280,1176.87
36,290,1151.1
36,300,1125.89
36,310,1101.24
36,320,1077.12
36,330,1053.54
36,340,1030.46
36,350,1007.9
36,360,985.828
36,370,964.24
36,380,943.125
36,390,922.472
36,400,902.272
36,410,882.513
36,420,863.188
36,430,844.285
36,440,825.797
36,450,807.713
36,460,790.026
36,470,772.726
36,480,755.804
36,490,739.253
36,500,723.065
36,510,707.231
36,520,691.744
36,530,676.596
36,540,661.78
36,550,647.288
36,560,633.113
36,570,619.249
36,580,605.689
36,590,592.425
36,600,579.452
36,610,566.763
36,620,554.352
36,630,542.212
36,640,530.339
36,650,518.725
36,660,507.366
36,670,496.256
36,680,485.388
36,690,474.759
36,700,464.363
36,710,454.194
36,720,444.248
36,730,434.52
36,740,425.004
36,750,415.698
36,760,406.594
36,770,397.691
36,780,388.982
36,790,380.464
36,800,372.132
36,810,363.983
36,820,356.013
36,830,348.217
36,840,340.591
36,850,333.133
36,860,325.838
36,870,318.703
36,880,311.723
36,890,304.897
36,900,298.221
36,910,291.69
36,920,285.302
36,930,279.055
36,940,272.944
36,950,266.967
36,960,261.121
36,970,255.403
36,980,249.81
36,990,244.339
36,1000,238.989
37,50,1960.35
37,60,1917.81
37,70,1876.19
37,80,1835.47
37,90,1795.64
37,100,1756.67
37,110,1718.55
37,120,1681.26
37,130,1644.77
37,140,1609.08
37,150,1574.16
37,160,1540
37,170,1506.58
37,180,1473.88
37,190,1441.9
37,200,1410.61
37,210,1379.99
37,220,1350.05
37,230,1320.75
37,240,1292.09
37,250,1264.05
37,260,1236.61
37,270,1209.78
37,280,1183.52
37,290,1157.84
37,300,1132.71
37,310,1108.13
37,320,1084.08
37,330,1060.56
37,340,1037.54
37,350,1015.03
37,360,992.998
37,370,971.449
37,380,950.367
37,390,929.743
37,400,909.566
37,410,889.827
37,420,870.517
37,430,851.625
37,440,833.144
37,450,815.063
37,460,797.375
37,470,780.071
37,480,763.142
37,490,746.581
37,500,730.379
37,510,714.529
37,520,699.023
37,530,683.853
37,540,669.012
37,550,654.494
37,560,640.29
37,570,626.395
37,580,612.802
37,590,599.503
37,600,586.493
37,610,573.765
37,620,561.314
37,630,549.132
37,640,537.215
37,650,525.557
37,660,514.152
37,670,502.994
37,680,492.078
37,690,481.399
37,700,470.952
37,710,460.732
37,720,450.734
37,730,440.952
37,740,431.383
37,750,422.021
37,760,412.863
37,770,403.903
37,780,395.138
37,790,386.563
37,800,378.174
37,810,369.967
37,820,361.938
37,830,354.083
37,840,346.399
37,850,338.882
37,860,331.528
37,870,324.333
37,880,317.295
37,890,310.409
37,900,303.673
37,910,297.082
37,920,290.635
37,930,284.328
37,940,278.158
37,950,272.121
37,960,266.216
37,970,260.439
37,980,254.787
37,990,249.258
37,1000,243.848
38,50,1962.26
38,60,1920.05
38,70,1878.74
38,80,1838.33
38,90,1798.78
38,100,1760.09
38,110,1722.23
38,120,1685.18
38,130,1648.93
38,140,1613.46
38,150,1578.75
38,160,1544.79
38,170,1511.56
38,180,1479.04
38,190,1447.23
38,200,1416.09
38,210,1385.63
38,220,1355.83
38,230,1326.66
38,240,1298.12
38,250,1270.2
38,260,1242.87
38,270,1216.14
38,280,1189.98
38,290,1164.38
38,300,1139.33
38,310,1114.82
38,320,1090.84
38,330,1067.37
38,340,1044.41
38,350,1021.95
38,360,999.964
38,370,978.453
38,380,957.405
38,390,936.81
38,400,916.658
38,410,896.939
38,420,877.645
38,430,858.765
38,440,840.292
38,450,822.216
38,460,804.529
38,470,787.223
38,480,770.288
38,490,753.718
38,500,737.505
38,510,721.64
38,520,706.117
38,530,690.927
38,540,676.064
38,550,661.521
38,560,647.291
38,570,633.367
38,580,619.742
38,590,606.41
38,600,593.366
38,610,580.602
38,620,568.112
38,630,555.891
38,640,543.933
38,650,532.232
38,660,520.783
38,670,509.58
38,680,498.619
38,690,487.893
38,700,477.397
38,710,467.128
38,720,457.079
38,730,447.247
38,740,437.626
38,750,428.212
38,760,419
38,770,409.987
38,780,401.168
38,790,392.538
38,800,384.094
38,810,375.832
38,820,367.747
38,830,359.836
38,840,352.096
38,850,344.521
38,860,337.11
38,870,329.859
38,880,322.763
38,890,315.82
38,900,309.026
38,910,302.378
38,920,295.874
38,930,289.509
38,940,283.281
38,950,277.188
38,960,271.225
38,970,265.391
38,980,259.682
38,990,254.095
38,1000,248.629
39,50,1964.1
39,60,1922.21
39,70,1881.21
39,80,1841.09
39,90,1801.82
39,100,1763.39
39,110,1725.78
39,120,1688.97
39,130,1652.95
39,140,1617.7
39,150,1583.2
39,160,1549.43
39,170,1516.38
39,180,1484.04
39,190,1452.39
39,200,1421.41
39,210,1391.1
39,220,1361.43
39,230,1332.39
39,240,1303.98
39,250,1276.16
39,260,1248.95
39,270,1222.31
39,280,1196.24
39,290,1170.73
39,300,1145.76
39,310,1121.32
39,320,1097.4
39,330,1074
39,340,1051.09
39,350,1028.68
39,360,1006.74
39,370,985.264
39,380,964.25
39,390,943.685
39,400,923.558
39,410,903.86
39,420,884.583
39,430,865.716
39,440,847.252
39,450,829.182
39,460,811.497
39,470,794.19
39,480,777.251
39,490,760.674
39,500,744.451
39,510,728.573
39,520,713.034
39,530,697.826
39,540,682.943
39,550,668.377
39,560,654.122
39,570,640.171
39,580,626.518
39,590,613.155
39,600,600.078
39,610,587.279
39,620,574.754
39,630,562.496
39,640,550.499
39,650,538.758
39,660,527.267
39,670,516.022
39,680,505.016
39,690,494.245
39,700,483.704
39,710,473.387
39,720,463.291
39,730,453.41
39,740,443.739
39,750,434.275
39,760,425.013
39,770,415.949
39,780,407.077
39,790,398.395
39,800,389.898
39,810,381.582
39,820,373.444
39,830,365.479
39,840,357.684
39,850,350.056
39,860,342.59
39,870,335.283
39,880,328.132
39,890,321.134
39,900,314.284
39,910,307.581
39,920,301.021
39,930,294.601
39,940,288.318
39,950,282.169
39,960,276.151
39,970,270.261
39,980,264.497
39,990,258.856
39,1000,253.335
40,50,1965.88
40,60,1924.3
40,70,1883.6
40,80,1843.76
40,90,1804.76
40,100,1766.59
40,110,1729.22
40,120,1692.65
40,130,1656.85
40,140,1621.81
40,150,1587.5
40,160,1553.93
40,170,1521.06
40,180,1488.89
40,190,1457.4
40,200,1426.57
40,210,1396.4
40,220,1366.87
40,230,1337.96
40,240,1309.66
40,250,1281.96
40,260,1254.84
40,270,1228.3
40,280,1202.32
40,290,1176.89
40,300,1152
40,310,1127.64
40,320,1103.79
40,330,1080.44
40,340,1057.59
40,350,1035.22
40,360,1013.32
40,370,991.891
40,380,970.912
40,390,950.376
40,400,930.275
40,410,910.599
40,420,891.339
40,430,872.487
40,440,854.033
40,450,835.97
40,460,818.289
40,470,800.981
40,480,784.04
40,490,767.457
40,500,751.225
40,510,735.336
40,520,719.783
40,530,704.559
40,540,689.657
40,550,675.071
40,560,660.793
40,570,646.816
40,580,633.136
40,590,619.745
40,600,606.637
40,610,593.806
40,620,581.246
40,630,568.953
40,640,556.919
40,650,545.14
40,660,533.61
40,670,522.324
40,680,511.276
40,690,500.462
40,700,489.877
40,710,479.516
40,720,469.374
40,730,459.446
40,740,449.729
40,750,440.217
40,760,430.906
40,770,421.792
40,780,412.871
40,790,404.138
40,800,395.59
40,810,387.223
40,820,379.033
40,830,371.017
40,840,363.169
40,850,355.488
40,860,347.969
40,870,340.61
40,880,333.405
40,890,326.354
40,900,319.451
40,910,312.694
40,920,306.081
40,930,299.607
40,940,293.27
40,950,287.067
40,960,280.996
40,970,275.052
40,980,269.235
40,990,263.54
40,1000,257.966
41,50,1967.6
41,60,1926.32
41,70,1885.91
41,80,1846.34
41,90,1807.61
41,100,1769.69
41,110,1732.56
41,120,1696.21
41,130,1660.63
41,140,1625.79
41,150,1591.68
41,160,1558.29
41,170,1525.6
41,180,1493.59
41,190,1462.26
41,200,1431.58
41,210,1401.55
41,220,1372.15
41,230,1343.36
41,240,1315.18
41,250,1287.59
41,260,1260.57
41,270,1234.13
41,280,1208.24
41,290,1182.89
41,300,1158.07
41,310,1133.78
41,320,1109.99
41,330,1086.71
41,340,1063.91
41,350,1041.59
41,360,1019.74
41,370,998.343
41,380,977.398
41,390,956.893
41,400,936.819
41,410,917.165
41,420,897.924
41,430,879.086
41,440,860.644
41,450,842.588
41,460,824.911
41,470,807.605
41,480,790.663
41,490,774.075
41,500,757.836
41,510,741.937
41,520,726.372
41,530,711.133
41,540,696.214
41,550,681.608
41,560,667.309
41,570,653.309
41,580,639.604
41,590,626.185
41,600,613.048
41,610,600.187
41,620,587.596
41,630,575.269
41,640,563.2
41,650,551.385
41,660,539.817
41,670,528.492
41,680,517.405
41,690,506.55
41,700,495.923
41,710,485.519
41,720,475.333
41,730,465.361
41,740,455.598
41,750,446.04
41,760,436.683
41,770,427.522
41,780,418.553
41,790,409.772
41,800,401.175
41,810,392.759
41,820,384.519
41,830,376.452
41,840,368.555
41,850,360.823
41,860,353.253
41,870,345.842
41,880,338.587
41,890,331.483
41,900,324.529
41,910,317.721
41,920,311.055
41,930,304.53
41,940,298.141
41,950,291.886
41,960,285.763
41,970,279.768
41,980,273.898
41,990,268.152
41,1000,262.527
42,50,1969.27
42,60,1928.28
42,70,1888.15
42,80,1848.85
42,90,1810.37
42,100,1772.69
42,110,1735.8
42,120,1699.67
42,130,1664.29
42,140,1629.66
42,150,1595.74
42,160,1562.53
42,170,1530
42,180,1498.16
42,190,1466.98
42,200,1436.45
42,210,1406.55
42,220,1377.28
42,230,1348.61
42,240,1320.54
42,250,1293.06
42,260,1266.14
42,270,1239.79
42,280,1213.99
42,290,1188.72
42,300,1163.98
42,310,1139.76
42,320,1116.03
42,330,1092.81
42,340,1070.06
42,350,1047.79
42,360,1025.98
42,370,1004.63
42,380,983.719
42,390,963.245
42,400,943.197
42,410,923.566
42,420,904.344
42,430,885.521
42,440,867.091
42,450,849.044
42,460,831.373
42,470,814.07
42,480,797.127
42,490,780.536
42,500,764.291
42,510,748.383
42,520,732.807
42,530,717.555
42,540,702.621
42,550,687.997
42,560,673.678
42,570,659.657
42,580,645.927
42,590,632.483
42,600,619.32
42,610,606.43
42,620,593.808
42,630,581.449
42,640,569.347
42,650,557.498
42,660,545.894
42,670,534.533
42,680,523.407
42,690,512.514
42,700,501.847
42,710,491.402
42,720,481.174
42,730,471.16
42,740,461.353
42,750,451.751
42,760,442.349
42,770,433.142
42,780,424.127
42,790,415.3
42,800,406.656
42,810,398.192
42,820,389.905
42,830,381.79
42,840,373.844
42,850,366.063
42,860,358.444
42,870,350.984
42,880,343.679
42,890,336.526
42,900,329.521
42,910,322.663
42,920,315.948
42,930,309.372
42,940,302.933
42,950,296.628
42,960,290.454
42,970,284.409
42,980,278.489
42,990,272.693
42,1000,267.018
43,50,1970.89
43,60,1930.19
43,70,1890.32
43,80,1851.28
43,90,1813.05
43,100,1775.61
43,110,1738.94
43,120,1703.02
43,130,1667.85
43,140,1633.41
43,150,1599.68
43,160,1566.64
43,170,1534.28
43,180,1502.6
43,190,1471.57
43,200,1441.18
43,210,1411.41
43,220,1382.26
43,230,1353.72
43,240,1325.76
43,250,1298.38
43,260,1271.57
43,270,1245.31
43,280,1219.59
43,290,1194.4
43,300,1169.73
43,310,1145.58
43,320,1121.92
43,330,1098.75
43,340,1076.06
43,350,1053.83
43,360,1032.07
43,370,1010.75
43,380,989.881
43,390,969.438
43,400,949.417
43,410,929.809
43,420,910.607
43,430,891.801
43,440,873.383
43,450,855.346
43,460,837.681
43,470,820.381
43,480,803.439
43,490,786.846
43,500,770.596
43,510,754.682
43,520,739.096
43,530,723.832
43,540,708.883
43,550,694.243
43,560,679.906
43,570,665.864
43,580,652.113
43,590,638.645
43,600,625.456
43,610,612.539
43,620,599.889
43,630,587.5
43,640,575.367
43,650,563.484
43,660,551.847
43,670,540.45
43,680,529.289
43,690,518.358
43,700,507.653
43,710,497.169
43,720,486.901
43,730,476.845
43,740,466.998
43,750,457.353
43,760,447.908
43,770,438.658
43,780,429.598
43,790,420.726
43,800,412.037
43,810,403.528
43,820,395.194
43,830,387.033
43,840,379.04
43,850,371.212
43,860,363.545
43,870,356.037
43,880,348.684
43,890,341.483
43,900,334.431
43,910,327.524
43,920,320.76
43,930,314.136
43,940,307.648
43,950,301.295
43,960,295.072
43,970,288.978
43,980,283.01
43,990,277.166
43,1000,271.442
44,50,1972.46
44,60,1932.03
44,70,1892.43
44,80,1853.64
44,90,1815.65
44,100,1778.44
44,110,1741.99
44,120,1706.28
44,130,1671.31
44,140,1637.06
44,150,1603.5
44,160,1570.64
44,170,1538.45
44,180,1506.91
44,190,1476.03
44,200,1445.77
44,210,1416.14
44,220,1387.12
44,230,1358.69
44,240,1330.84
44,250,1303.56
44,260,1276.84
44,270,1250.67
44,280,1225.04
44,290,1199.93
44,300,1175.34
44,310,1151.25
44,320,1127.65
44,330,1104.54
44,340,1081.9
44,350,1059.73
44,360,1038.01
44,370,1016.73
44,380,995.891
44,390,975.479
44,400,955.486
44,410,935.902
44,420,916.72
44,430,897.931
44,440,879.527
44,450,861.5
44,460,843.842
44,470,826.547
44,480,809.606
44,490,793.012
44,500,776.759
44,510,760.838
44,520,745.244
44,530,729.969
44,540,715.008
44,550,700.353
44,560,685.998
44,570,671.938
44,580,658.166
44,590,644.676
44,600,631.463
44,610,618.52
44,620,605.843
44,630,593.426
44,640,581.263
44,650,569.349
44,660,557.68
44,670,546.25
44,680,535.054
44,690,524.087
44,700,513.345
44,710,502.824
44,720,492.518
44,730,482.423
44,740,472.535
44,750,462.85
44,760,453.364
44,770,444.072
44,780,434.97
44,790,426.055
44,800,417.322
44,810,408.769
44,820,400.391
44,830,392.184
44,840,384.146
44,850,376.272
44,860,368.56
44,870,361.006
44,880,353.607
44,890,346.36
44,900,339.26
44,910,332.307
44,920,325.496
44,930,318.825
44,940,312.29
44,950,305.889
44,960,299.62
44,970,293.479
44,980,287.464
44,990,281.572
44,1000,275.801
45,50,1973.98
45,60,1933.82
45,70,1894.48
45,80,1855.94
45,90,1818.18
45,100,1781.19
45,110,1744.95
45,120,1709.45
45,130,1674.67
45,140,1640.6
45,150,1607.22
45,160,1574.53
45,170,1542.49
45,180,1511.11
45,190,1480.37
45,200,1450.25
45,210,1420.75
45,220,1391.84
45,230,1363.52
45,240,1335.78
45,250,1308.61
45,260,1281.98
45,270,1255.9
45,280,1230.35
45,290,1205.32
45,300,1180.8
45,310,1156.78
45,320,1133.24
45,330,1110.19
45,340,1087.6
45,350,1065.47
45,360,1043.8
45,370,1022.56
45,380,1001.76
45,390,981.377
45,400,961.411
45,410,941.851
45,420,922.69
45,430,903.918
45,440,885.528
45,450,867.512
45,460,849.863
45,470,832.573
45,480,815.634
45,490,799.041
45,500,782.784
45,510,766.859
45,520,751.257
45,530,735.973
45,540,721
45,550,706.332
45,560,691.961
45,570,677.884
45,580,664.092
45,590,650.582
45,600,637.346
45,610,624.379
45,620,611.676
45,630,599.232
45,640,587.041
45,650,575.098
45,660,563.397
45,670,551.935
45,680,540.706
45,690,529.706
45,700,518.929
45,710,508.372
45,720,498.029
45,730,487.897
45,740,477.971
45,750,468.247
45,760,458.72
45,770,449.388
45,780,440.245
45,790,431.288
45,800,422.514
45,810,413.918
45,820,405.497
45,830,397.247
45,840,389.165
45,850,381.248
45,860,373.492
45,870,365.893
45,880,358.449
45,890,351.157
45,900,344.012
45,910,337.014
45,920,330.157
45,930,323.44
45,940,316.86
45,950,310.414
45,960,304.098
45,970,297.911
45,980,291.851
45,990,285.913
45,1000,280.096
46,50,1975.47
46,60,1935.57
46,70,1896.47
46,80,1858.17
46,90,1820.64
46,100,1783.86
46,110,1747.83
46,120,1712.53
46,130,1677.94
46,140,1644.05
46,150,1610.85
46,160,1578.31
46,170,1546.43
46,180,1515.2
46,190,1484.59
46,200,1454.61
46,210,1425.23
46,220,1396.44
46,230,1368.24
46,240,1340.6
46,250,1313.53
46,260,1287
46,270,1261
46,280,1235.53
46,290,1210.58
46,300,1186.13
46,310,1162.17
46,320,1138.7
46,330,1115.7
46,340,1093.16
46,350,1071.08
46,360,1049.45
46,370,1028.25
46,380,1007.49
46,390,987.136
46,400,967.198
46,410,947.663
46,420,928.523
46,430,909.769
46,440,891.393
46,450,873.389
46,460,855.749
46,470,838.465
46,480,821.53
46,490,804.937
46,500,788.679
46,510,772.749
46,520,757.142
46,530,741.849
46,540,726.865
46,550,712.184
46,560,697.8
46,570,683.706
46,580,669.897
46,590,656.366
46,600,643.109
46,610,630.12
46,620,617.393
46,630,604.923
46,640,592.705
46,650,580.734
46,660,569.004
46,670,557.512
46,680,546.251
46,690,535.218
46,700,524.408
46,710,513.816
46,720,503.438
46,730,493.27
46,740,483.307
46,750,473.545
46,760,463.981
46,770,454.61
46,780,445.428
46,790,436.431
46,800,427.616
46,810,418.979
46,820,410.517
46,830,402.225
46,840,394.101
46,850,386.141
46,860,378.342
46,870,370.701
46,880,363.213
46,890,355.877
46,900,348.689
46,910,341.647
46,920,334.746
46,930,327.985
46,940,321.36
46,950,314.87
46,960,308.51
46,970,302.279
46,980,296.174
46,990,290.192
46,1000,284.33
47,50,1976.91
47,60,1937.26
47,70,1898.41
47,80,1860.33
47,90,1823.03
47,100,1786.47
47,110,1750.64
47,120,1715.53
47,130,1681.12
47,140,1647.41
47,150,1614.37
47,160,1582
47,170,1550.27
47,180,1519.18
47,190,1488.71
47,200,1458.86
47,210,1429.6
47,220,1400.93
47,230,1372.83
47,240,1345.3
47,250,1318.32
47,260,1291.88
47,270,1265.97
47,280,1240.58
47,290,1215.7
47,300,1191.32
47,310,1167.43
47,320,1144.02
47,330,1121.08
47,340,1098.59
47,350,1076.56
47,360,1054.97
47,370,1033.81
47,380,1013.08
47,390,992.763
47,400,972.854
47,410,953.343
47,420,934.224
47,430,915.488
47,440,897.128
47,450,879.136
47,460,861.505
47,470,844.228
47,480,827.297
47,490,810.706
47,500,794.447
47,510,778.515
47,520,762.902
47,530,747.602
47,540,732.609
47,550,717.916
47,560,703.519
47,570,689.41
47,580,675.584
47,590,662.035
47,600,648.758
47,610,635.747
47,620,622.997
47,630,610.503
47,640,598.26
47,650,586.262
47,660,574.504
47,670,562.983
47,680,551.692
47,690,540.628
47,700,529.786
47,710,519.161
47,720,508.749
47,730,498.546
47,740,488.548
47,750,478.75
47,760,469.149
47,770,459.74
47,780,450.52
47,790,441.485
47,800,432.631
47,810,423.955
47,820,415.453
47,830,407.121
47,840,398.956
47,850,390.955
47,860,383.114
47,870,375.431
47,880,367.902
47,890,360.524
47,900,353.293
47,910,346.208
47,920,339.265
47,930,332.461
47,940,325.794
47,950,319.26
47,960,312.857
47,970,306.583
47,980,300.434
47,990,294.409
47,1000,288.505
48,50,1978.31
48,60,1938.91
48,70,1900.29
48,80,1862.44
48,90,1825.35
48,100,1789
48,110,1753.37
48,120,1718.45
48,130,1684.22
48,140,1650.68
48,150,1617.81
48,160,1585.59
48,170,1554.01
48,180,1523.06
48,190,1492.72
48,200,1462.99
48,210,1433.86
48,220,1405.3
48,230,1377.31
48,240,1349.88
48,250,1323
48,260,1296.65
48,270,1270.83
48,280,1245.52
48,290,1220.71
48,300,1196.4
48,310,1172.57
48,320,1149.22
48,330,1126.33
48,340,1103.9
48,350,1081.91
48,360,1060.37
48,370,1039.25
48,380,1018.55
48,390,998.264
48,400,978.382
48,410,958.897
48,420,939.799
48,430,921.082
48,440,902.738
48,450,884.759
48,460,867.138
48,470,849.868
48,480,832.942
48,490,816.353
48,500,800.095
48,510,784.16
48,520,768.543
48,530,753.236
48,540,738.235
48,550,723.532
48,560,709.122
48,570,695
48,580,681.158
48,590,667.592
48,600,654.296
48,610,641.265
48,620,628.494
48,630,615.977
48,640,603.709
48,650,591.685
48,660,579.901
48,670,568.352
48,680,557.033
48,690,545.939
48,700,535.066
48,710,524.409
48,720,513.965
48,730,503.729
48,740,493.697
48,750,483.864
48,760,474.228
48,770,464.783
48,780,455.526
48,790,446.454
48,800,437.563
48,810,428.848
48,820,420.307
48,830,411.936
48,840,403.732
48,850,395.691
48,860,387.811
48,870,380.087
48,880,372.517
48,890,365.098
48,900,357.827
48,910,350.7
48,920,343.716
48,930,336.87
48,940,330.161
48,950,323.586
48,960,317.141
48,970,310.825
48,980,304.635
48,990,298.568
48,1000,292.621
49,50,1979.67
49,60,1940.51
49,70,1902.12
49,80,1864.5
49,90,1827.62
49,100,1791.47
49,110,1756.03
49,120,1721.29
49,130,1687.24
49,140,1653.87
49,150,1621.15
49,160,1589.09
49,170,1557.65
49,180,1526.84
49,190,1496.64
49,200,1467.03
49,210,1438.01
49,220,1409.57
49,230,1381.69
49,240,1354.35
49,250,1327.56
49,260,1301.3
49,270,1275.56
49,280,1250.33
49,290,1225.6
49,300,1201.35
49,310,1177.59
49,320,1154.3
49,330,1131.46
49,340,1109.08
49,350,1087.14
49,360,1065.64
49,370,1044.56
49,380,1023.9
49,390,1003.64
49,400,983.79
49,410,964.329
49,420,945.254
49,430,926.556
49,440,908.228
49,450,890.262
49,460,872.652
49,470,855.39
49,480,838.47
49,490,821.884
49,500,805.626
49,510,789.69
49,520,774.069
49,530,758.757
49,540,743.749
49,550,729.036
49,560,714.615
49,570,700.48
49,580,686.623
49,590,673.041
49,600,659.728
49,610,646.678
49,620,633.886
49,630,621.347
49,640,609.056
49,650,597.009
49,660,585.199
49,670,573.623
49,680,562.277
49,690,551.154
49,700,540.252
49,710,529.565
49,720,519.09
49,730,508.822
49,740,498.757
49,750,488.891
49,760,479.22
49,770,469.741
49,780,460.449
49,790,451.341
49,800,442.413
49,810,433.661
49,820,425.083
49,830,416.675
49,840,408.432
49,850,400.353
49,860,392.434
49,870,384.671
49,880,377.062
49,890,369.603
49,900,362.292
49,910,355.126
49,920,348.101
49,930,341.215
49,940,334.466
49,950,327.849
49,960,321.364
49,970,315.007
49,980,308.776
49,990,302.668
49,1000,296.681
50,50,1981
50,60,1942.07
50,70,1903.91
50,80,1866.5
50,90,1829.82
50,100,1793.87
50,110,1758.62
50,120,1724.06
50,130,1690.19
50,140,1656.98
50,150,1624.42
50,160,1592.5
50,170,1561.21
50,180,1530.53
50,190,1500.46
50,200,1470.97
50,210,1442.07
50,220,1413.73
50,230,1385.95
50,240,1358.72
50,250,1332.02
50,260,1305.85
50,270,1280.19
50,280,1255.03
50,290,1230.37
50,300,1206.2
50,310,1182.5
50,320,1159.26
50,330,1136.48
50,340,1114.15
50,350,1092.26
50,360,1070.79
50,370,1049.75
50,380,1029.13
50,390,1008.91
50,400,989.081
50,410,969.646
50,420,950.593
50,430,931.914
50,440,913.602
50,450,895.65
50,460,878.051
50,470,860.798
50,480,843.884
50,490,827.302
50,500,811.046
50,510,795.109
50,520,779.486
50,530,764.169
50,540,749.154
50,550,734.433
50,560,720.002
50,570,705.854
50,580,691.984
50,590,678.387
50,600,665.057
50,610,651.989
50,620,639.178
50,630,626.618
50,640,614.306
50,650,602.235
50,660,590.401
50,670,578.8
50,680,567.427
50,690,556.277
50,700,545.347
50,710,534.631
50,720,524.126
50,730,513.827
50,740,503.73
50,750,493.832
50,760,484.129
50,770,474.616
50,780,465.29
50,790,456.147
50,800,447.184
50,810,438.397
50,820,429.783
50,830,421.338
50,840,413.059
50,850,404.942
50,860,396.985
50,870,389.185
50,880,381.538
50,890,374.041
50,900,366.691
50,910,359.486
50,920,352.422
50,930,345.497
50,940,338.708
50,950,332.053
50,960,325.528
50,970,319.131
50,980,312.861
50,990,306.713
50,1000,300.686
51,50,1982.29
51,60,1943.59
51,70,1905.65
51,80,1868.45
51,90,1831.98
51,100,1796.21
51,110,1761.15
51,120,1726.77
51,130,1693.06
51,140,1660.01
51,150,1627.6
51,160,1595.83
51,170,1564.68
51,180,1534.13
51,190,1504.18
51,200,1474.82
51,210,1446.03
51,220,1417.8
51,230,1390.12
51,240,1362.98
51,250,1336.38
51,260,1310.29
51,270,1284.71
51,280,1259.63
51,290,1235.04
51,300,1210.93
51,310,1187.29
51,320,1164.11
51,330,1141.39
51,340,1119.11
51,350,1097.26
51,360,1075.84
51,370,1054.84
51,380,1034.25
51,390,1014.06
51,400,994.26
51,410,974.85
51,420,955.82
51,430,937.161
51,440,918.866
51,450,900.928
51,460,883.341
51,470,866.097
51,480,849.189
51,490,832.612
51,500,816.358
51,510,800.421
51,520,784.796
51,530,769.475
51,540,754.454
51,550,739.726
51,560,725.285
51,570,711.127
51,580,697.245
51,590,683.633
51,600,670.288
51,610,657.203
51,620,644.373
51,630,631.794
51,640,619.46
51,650,607.368
51,660,595.511
51,670,583.886
51,680,572.487
51,690,561.311
51,700,550.354
51,710,539.61
51,720,529.076
51,730,518.748
51,740,508.621
51,750,498.692
51,760,488.957
51,770,479.411
51,780,470.053
51,790,460.877
51,800,451.88
51,810,443.058
51,820,434.409
51,830,425.929
51,840,417.614
51,850,409.461
51,860,401.468
51,870,393.631
51,880,385.947
51,890,378.412
51,900,371.025
51,910,363.782
51,920,356.681
51,930,349.718
51,940,342.891
51,950,336.197
51,960,329.634
51,970,323.199
51,980,316.89
51,990,310.703
51,1000,304.638
52,50,1983.55
52,60,1945.08
52,70,1907.35
52,80,1870.35
52,90,1834.07
52,100,1798.5
52,110,1763.61
52,120,1729.41
52,130,1695.86
52,140,1662.97
52,150,1630.71
52,160,1599.08
52,170,1568.06
52,180,1537.65
52,190,1507.82
52,200,1478.57
52,210,1449.89
52,220,1421.77
52,230,1394.19
52,240,1367.15
52,250,1340.63
52,260,1314.63
52,270,1289.13
52,280,1264.12
52,290,1239.6
52,300,1215.56
52,310,1191.98
52,320,1168.86
52,330,1146.19
52,340,1123.96
52,350,1102.16
52,360,1080.78
52,370,1059.81
52,380,1039.26
52,390,1019.1
52,400,999.331
52,410,979.947
52,420,960.94
52,430,942.3
52,440,924.023
52,450,906.1
52,460,888.524
52,470,871.29
52,480,854.39
52,490,837.817
52,500,821.566
52,510,805.63
52,520,790.004
52,530,774.68
52,540,759.654
52,550,744.919
52,560,730.47
52,570,716.301
52,580,702.407
52,590,688.783
52,600,675.423
52,610,662.322
52,620,649.475
52,630,636.877
52,640,624.524
52,650,612.41
52,660,600.531
52,670,588.883
52,680,577.46
52,690,566.259
52,700,555.276
52,710,544.505
52,720,533.944
52,730,523.587
52,740,513.431
52,750,503.472
52,760,493.706
52,770,484.13
52,780,474.739
52,790,465.531
52,800,456.501
52,810,447.646
52,820,438.964
52,830,430.449
52,840,422.1
52,850,413.912
52,860,405.884
52,870,398.011
52,880,390.291
52,890,382.72
52,900,375.297
52,910,368.017
52,920,360.879
52,930,353.879
52,940,347.015
52,950,340.284
52,960,333.684
52,970,327.211
52,980,320.864
52,990,314.641
52,1000,308.538
53,50,1984.78
53,60,1946.52
53,70,1909.01
53,80,1872.21
53,90,1836.12
53,100,1800.73
53,110,1766.02
53,120,1731.98
53,130,1698.6
53,140,1665.85
53,150,1633.75
53,160,1602.25
53,170,1571.37
53,180,1541.08
53,190,1511.38
53,200,1482.25
53,210,1453.67
53,220,1425.65
53,230,1398.17
53,240,1371.22
53,250,1344.79
53,260,1318.87
53,270,1293.45
53,280,1268.52
53,290,1244.07
53,300,1220.09
53,310,1196.57
53,320,1173.51
53,330,1150.89
53,340,1128.7
53,350,1106.95
53,360,1085.61
53,370,1064.69
53,380,1044.16
53,390,1024.04
53,400,1004.3
53,410,984.941
53,420,965.956
53,430,947.337
53,440,929.077
53,450,911.169
